timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,tcp_flags,flow_duration,flow_packet_count,flow_byte_count,flow_pps,flow_bps,scan_distinct_ports,scan_pps,syn_count,port_repeat_count
1784863084.4487884,10.255.255.254,10.255.255.254,53,42090,UDP,202,,0.0,1,202,0.0,0.0,13,9.22,0,0
1784863084.4656122,10.255.255.254,10.255.255.254,53,42090,UDP,202,,0.017,2,404,118.88,24013.64,12,10.0,0,0
1784863084.4824624,10.255.255.254,10.255.255.254,53,42090,UDP,298,,0.034,3,702,89.09,20846.94,12,10.18,0,0
1784863084.4993901,10.255.255.254,10.255.255.254,53,42090,UDP,298,,0.051,4,1000,79.05,19762.17,12,10.36,0,0
1784863084.8846505,10.255.255.254,10.255.255.254,57350,53,UDP,70,,0.0,1,70,0.0,0.0,12,9.22,0,0
1784863084.899551,10.255.255.254,10.255.255.254,57350,53,UDP,70,,0.015,2,140,134.22,9395.69,12,9.02,0,0
1784863084.9142559,10.255.255.254,10.255.255.254,57350,53,UDP,70,,0.03,3,210,101.33,7093.3,11,9.38,0,0
1784863084.9282274,10.255.255.254,10.255.255.254,57350,53,UDP,70,,0.044,4,280,91.79,6425.41,11,9.35,0,0
1784863084.9432507,10.255.255.254,10.255.255.254,53,57350,UDP,166,,0.0,1,166,0.0,0.0,12,9.53,0,0
1784863084.9579277,10.255.255.254,10.255.255.254,53,57350,UDP,166,,0.015,2,332,136.27,22620.35,12,9.72,0,0
1784863084.9730637,10.255.255.254,10.255.255.254,53,57350,UDP,182,,0.03,3,514,100.63,17240.77,12,9.89,0,0
1784863084.9878526,10.255.255.254,10.255.255.254,53,57350,UDP,182,,0.045,4,696,89.68,15604.71,12,10.07,0,0
1784863085.2634108,10.255.255.254,10.255.255.254,38710,53,UDP,74,,0.0,1,74,0.0,0.0,12,9.01,0,0
1784863085.2777495,10.255.255.254,10.255.255.254,38710,53,UDP,74,,0.014,2,148,139.48,10321.69,11,9.59,0,0
1784863085.2914274,10.255.255.254,10.255.255.254,38710,53,UDP,74,,0.028,3,222,107.08,7923.88,11,9.56,0,0
1784863085.3055813,10.255.255.254,10.255.255.254,38710,53,UDP,74,,0.042,4,296,94.85,7019.12,11,9.53,0,0
1784863085.3207345,10.255.255.254,10.255.255.254,53,38710,UDP,298,,0.0,1,298,0.0,0.0,12,9.72,0,0
1784863085.3363173,10.255.255.254,10.255.255.254,53,38710,UDP,298,,0.016,2,596,128.35,38247.3,12,9.9,0,0
1784863085.3516226,10.255.255.254,10.255.255.254,53,38710,UDP,202,,0.031,3,798,97.12,25835.21,12,10.08,0,0
1784863085.3668623,10.255.255.254,10.255.255.254,53,38710,UDP,202,,0.046,4,1000,86.72,21678.9,12,10.26,0,0
1784863085.7338629,10.255.255.254,10.255.255.254,44602,53,UDP,70,,0.0,1,70,0.0,0.0,12,9.02,0,0
1784863085.7482517,10.255.255.254,10.255.255.254,44602,53,UDP,70,,0.014,2,140,139.0,9729.79,11,9.38,0,0
1784863085.7625341,10.255.255.254,10.255.255.254,44602,53,UDP,70,,0.029,3,210,104.63,7324.41,11,9.35,0,0
1784863085.776976,10.255.255.254,10.255.255.254,44602,53,UDP,70,,0.043,4,280,92.78,6494.53,11,9.32,0,0
1784863085.7917025,10.255.255.254,10.255.255.254,53,44602,UDP,182,,0.0,1,182,0.0,0.0,12,9.5,0,0
1784863085.8066995,10.255.255.254,10.255.255.254,53,44602,UDP,182,,0.015,2,364,133.36,24271.51,12,9.68,0,0
1784863085.8235722,10.255.255.254,10.255.255.254,53,44602,UDP,166,,0.032,3,530,94.13,16630.24,12,9.86,0,0
1784863085.841919,10.255.255.254,10.255.255.254,53,44602,UDP,166,,0.05,4,696,79.66,13860.0,12,10.03,0,0
1784863086.106497,10.255.255.254,10.255.255.254,39359,53,UDP,74,,0.0,1,74,0.0,0.0,12,9.01,0,0
1784863086.1223664,10.255.255.254,10.255.255.254,39359,53,UDP,74,,0.016,2,148,126.03,9326.14,11,9.61,0,0
1784863086.1383512,10.255.255.254,10.255.255.254,39359,53,UDP,74,,0.032,3,222,94.18,6969.26,11,9.58,0,0
1784863086.1538699,10.255.255.254,10.255.255.254,39359,53,UDP,74,,0.047,4,296,84.44,6248.31,11,9.55,0,0
1784863086.1690145,10.255.255.254,10.255.255.254,53,39359,UDP,202,,0.0,1,202,0.0,0.0,12,9.73,0,0
1784863086.1842098,10.255.255.254,10.255.255.254,53,39359,UDP,202,,0.015,2,404,131.62,26587.05,12,9.91,0,0
1784863086.1995866,10.255.255.254,10.255.255.254,53,39359,UDP,298,,0.031,3,702,98.13,22962.06,12,10.1,0,0
1784863086.2147152,10.255.255.254,10.255.255.254,53,39359,UDP,298,,0.046,4,1000,87.53,21881.46,12,10.28,0,0
1784863086.5617785,10.255.255.254,10.255.255.254,36259,53,UDP,70,,0.0,1,70,0.0,0.0,12,9.22,0,0
1784863086.576824,10.255.255.254,10.255.255.254,36259,53,UDP,70,,0.015,2,140,132.93,9305.17,12,9.02,0,0
1784863086.591049,10.255.255.254,10.255.255.254,36259,53,UDP,70,,0.029,3,210,102.49,7174.48,11,9.41,0,0
1784863086.6052217,10.255.255.254,10.255.255.254,36259,53,UDP,70,,0.043,4,280,92.07,6445.2,11,9.38,0,0
1784863086.6205592,10.255.255.254,10.255.255.254,53,36259,UDP,182,,0.0,1,182,0.0,0.0,12,9.56,0,0
1784863086.6359391,10.255.255.254,10.255.255.254,53,36259,UDP,182,,0.015,2,364,130.04,23667.25,12,9.74,0,0
1784863086.650808,10.255.255.254,10.255.255.254,53,36259,UDP,166,,0.03,3,530,99.18,17521.31,12,9.92,0,0
1784863086.66634,10.255.255.254,10.255.255.254,53,36259,UDP,166,,0.046,4,696,87.37,15202.85,12,10.1,0,0
1784863086.915841,10.255.255.254,10.255.255.254,51810,53,UDP,74,,0.0,1,74,0.0,0.0,12,9.43,0,0
1784863086.9304562,10.255.255.254,10.255.255.254,51810,53,UDP,74,,0.015,2,148,136.85,10126.54,12,9.23,0,0
1784863086.9457946,10.255.255.254,10.255.255.254,51810,53,UDP,74,,0.03,3,222,100.16,7411.49,12,9.2,0,0
1784863086.9624977,10.255.255.254,10.255.255.254,51810,53,UDP,74,,0.047,4,296,85.73,6344.22,12,9.0,0,0
1784863086.981897,10.255.255.254,10.255.255.254,53,51810,UDP,202,,0.0,1,202,0.0,0.0,12,9.78,0,0
1784863087.0048256,10.255.255.254,10.255.255.254,53,51810,UDP,202,,0.023,2,404,87.23,17620.01,12,9.95,0,0
1784863087.0231442,10.255.255.254,10.255.255.254,53,51810,UDP,298,,0.041,3,702,72.73,17019.37,12,10.12,0,0
1784863087.0415998,10.255.255.254,10.255.255.254,53,51810,UDP,298,,0.06,4,1000,67.0,16749.68,12,10.3,0,0
1784863087.4038355,10.255.255.254,10.255.255.254,45700,53,UDP,70,,0.0,1,70,0.0,0.0,12,9.22,0,0
1784863087.4185548,10.255.255.254,10.255.255.254,45700,53,UDP,70,,0.015,2,140,135.88,9511.36,12,9.02,0,0
1784863087.4326363,10.255.255.254,10.255.255.254,45700,53,UDP,70,,0.029,3,210,104.16,7291.48,11,9.42,0,0
1784863087.448327,10.255.255.254,10.255.255.254,45700,53,UDP,70,,0.044,4,280,89.9,6293.33,11,9.39,0,0
1784863261.4397826,10.255.255.254,10.255.255.254,34593,53,UDP,74,,0.0,1,74,0.0,0.0,0,0.0,0,0
1784863261.475143,10.255.255.254,10.255.255.254,34593,53,UDP,74,,0.035,2,148,56.56,4185.48,0,0.0,0,0
1784863261.4906616,10.255.255.254,10.255.255.254,34593,53,UDP,74,,0.051,3,222,58.96,4363.29,0,0.0,0,0
1784863261.5050402,10.255.255.254,10.255.255.254,34593,53,UDP,74,,0.065,4,296,61.3,4535.87,0,0.0,0,0
1784863261.520474,10.255.255.254,10.255.255.254,53,34593,UDP,202,,0.0,1,202,0.0,0.0,1,0.0,0,0
1784863261.5361083,10.255.255.254,10.255.255.254,53,34593,UDP,202,,0.016,2,404,127.92,25840.62,1,127.92,0,0
1784863261.5519636,10.255.255.254,10.255.255.254,53,34593,UDP,298,,0.031,3,702,95.27,22293.07,1,95.27,0,0
1784863261.567995,10.255.255.254,10.255.255.254,53,34593,UDP,298,,0.048,4,1000,84.17,21043.28,1,84.17,0,0
1784863262.1661544,10.255.255.254,10.255.255.254,53704,53,UDP,70,,0.0,1,70,0.0,0.0,1,6.2,0,0
1784863262.1804152,10.255.255.254,10.255.255.254,53704,53,UDP,70,,0.014,2,140,140.24,9817.14,1,6.06,0,0
1784863262.1943915,10.255.255.254,10.255.255.254,53704,53,UDP,70,,0.028,3,210,106.24,7437.02,1,5.94,0,0
1784863262.2080305,10.255.255.254,10.255.255.254,53704,53,UDP,70,,0.042,4,280,95.52,6686.4,1,5.82,0,0
1784863262.2226837,10.255.255.254,10.255.255.254,53,53704,UDP,166,,0.0,1,166,0.0,0.0,2,7.12,0,0
1784863262.2369838,10.255.255.254,10.255.255.254,53,53704,UDP,166,,0.014,2,332,139.86,23216.61,2,8.37,0,0
1784863262.2513537,10.255.255.254,10.255.255.254,53,53704,UDP,182,,0.029,3,514,104.64,17928.1,2,9.58,0,0
1784863262.2661169,10.255.255.254,10.255.255.254,53,53704,UDP,182,,0.043,4,696,92.1,16024.61,2,10.73,0,0
1784863263.0436225,10.255.255.254,10.255.255.254,34808,53,UDP,74,,0.0,1,74,0.0,0.0,2,5.25,0,0
1784863263.0585754,10.255.255.254,10.255.255.254,34808,53,UDP,74,,0.015,2,148,133.75,9897.75,2,5.2,0,0
1784863263.072879,10.255.255.254,10.255.255.254,34808,53,UDP,74,,0.029,3,222,102.54,7588.04,2,5.15,0,0
1784863263.0875113,10.255.255.254,10.255.255.254,34808,53,UDP,74,,0.044,4,296,91.14,6744.32,2,5.11,0,0
1784863263.102547,10.255.255.254,10.255.255.254,53,34808,UDP,298,,0.0,1,298,0.0,0.0,3,5.69,0,0
1784863263.1181407,10.255.255.254,10.255.255.254,53,34808,UDP,298,,0.016,2,596,128.26,38220.4,3,6.26,0,0
1784863263.1338139,10.255.255.254,10.255.255.254,53,34808,UDP,202,,0.031,3,798,95.95,25522.17,3,6.82,0,0
1784863263.1504078,10.255.255.254,10.255.255.254,53,34808,UDP,202,,0.048,4,1000,83.58,20893.9,3,7.36,0,0
1784863263.3794298,10.255.255.254,10.255.255.254,38354,53,UDP,70,,0.0,1,70,0.0,0.0,3,6.46,0,0
1784863263.3941202,10.255.255.254,10.255.255.254,38354,53,UDP,70,,0.015,2,140,136.14,9530.03,3,6.4,0,0
1784863263.4078856,10.255.255.254,10.255.255.254,38354,53,UDP,70,,0.028,3,210,105.43,7379.88,3,6.36,0,0
1784863263.4217908,10.255.255.254,10.255.255.254,38354,53,UDP,70,,0.042,4,280,94.43,6609.85,3,6.31,0,0
1784863263.436659,10.255.255.254,10.255.255.254,53,38354,UDP,166,,0.0,1,166,0.0,0.0,4,6.78,0,0
1784863263.4513652,10.255.255.254,10.255.255.254,53,38354,UDP,166,,0.015,2,332,136.0,22575.61,4,7.25,0,0
1784863263.4661126,10.255.255.254,10.255.255.254,53,38354,UDP,182,,0.029,3,514,101.86,17451.23,4,7.71,0,0
1784863263.4809015,10.255.255.254,10.255.255.254,53,38354,UDP,182,,0.044,4,696,90.41,15731.52,4,8.16,0,0
1784863264.243973,10.255.255.254,10.255.255.254,56923,53,UDP,74,,0.0,1,74,0.0,0.0,4,5.87,0,0
1784863264.2590537,10.255.255.254,10.255.255.254,56923,53,UDP,74,,0.015,2,148,132.62,9813.87,4,5.84,0,0
1784863264.273508,10.255.255.254,10.255.255.254,56923,53,UDP,74,,0.03,3,222,101.57,7516.49,4,5.81,0,0
1784863264.2878935,10.255.255.254,10.255.255.254,56923,53,UDP,74,,0.044,4,296,91.07,6739.45,4,5.78,0,0
1784863264.3034854,10.255.255.254,10.255.255.254,53,56923,UDP,202,,0.0,1,202,0.0,0.0,5,6.11,0,0
1784863264.318718,10.255.255.254,10.255.255.254,53,56923,UDP,202,,0.015,2,404,131.3,26522.13,5,6.43,0,0
1784863264.3349106,10.255.255.254,10.255.255.254,53,56923,UDP,298,,0.031,3,702,95.46,22338.73,5,6.75,0,0
1784863264.3507504,10.255.255.254,10.255.255.254,53,56923,UDP,298,,0.047,4,1000,84.63,21157.28,5,7.07,0,0
1784863264.5547895,10.255.255.254,10.255.255.254,48538,53,UDP,70,,0.0,1,70,0.0,0.0,5,6.59,0,0
1784863264.5690958,10.255.255.254,10.255.255.254,48538,53,UDP,70,,0.014,2,140,139.8,9785.89,5,6.56,0,0
1784863264.5829153,10.255.255.254,10.255.255.254,48538,53,UDP,70,,0.028,3,210,106.66,7466.46,5,6.53,0,0
1784863264.596544,10.255.255.254,10.255.255.254,48538,53,UDP,70,,0.042,4,280,95.8,6705.87,5,6.5,0,0
1784863264.610795,10.255.255.254,10.255.255.254,53,48538,UDP,182,,0.0,1,182,0.0,0.0,6,6.8,0,0
1784863264.6247017,10.255.255.254,10.255.255.254,53,48538,UDP,182,,0.014,2,364,143.82,26174.4,6,7.09,0,0
1784863264.6395214,10.255.255.254,10.255.255.254,53,48538,UDP,166,,0.029,3,530,104.43,18449.97,6,7.37,0,0
1784863264.6541758,10.255.255.254,10.255.255.254,53,48538,UDP,166,,0.043,4,696,92.21,16043.99,6,7.66,0,0
1784863265.3347127,10.255.255.254,10.255.255.254,33461,53,UDP,74,,0.0,1,74,0.0,0.0,6,6.29,0,0
1784863265.3491914,10.255.255.254,10.255.255.254,33461,53,UDP,74,,0.014,2,148,138.13,10221.92,6,6.27,0,0
1784863265.3627543,10.255.255.254,10.255.255.254,33461,53,UDP,74,,0.028,3,222,106.98,7916.81,6,6.25,0,0
1784863265.3762865,10.255.255.254,10.255.255.254,33461,53,UDP,74,,0.042,4,296,96.21,7119.88,6,6.22,0,0
1784863265.3916225,10.255.255.254,10.255.255.254,53,33461,UDP,202,,0.0,1,202,0.0,0.0,7,6.46,0,0
1784863265.4065683,10.255.255.254,10.255.255.254,53,33461,UDP,202,,0.015,2,404,133.82,27031.1,7,6.69,0,0
1784863265.4218912,10.255.255.254,10.255.255.254,53,33461,UDP,298,,0.03,3,702,99.11,23192.3,7,6.92,0,0
1784863265.4371154,10.255.255.254,10.255.255.254,53,33461,UDP,298,,0.045,4,1000,87.93,21981.46,7,7.15,0,0
1784863265.6729429,10.255.255.254,10.255.255.254,36562,53,UDP,70,,0.0,1,70,0.0,0.0,7,6.74,0,0
1784863265.6876848,10.255.255.254,10.255.255.254,36562,53,UDP,70,,0.015,2,140,135.67,9496.74,7,6.72,0,0
1784863265.7019958,10.255.255.254,10.255.255.254,36562,53,UDP,70,,0.029,3,210,103.26,7228.18,7,6.7,0,0
1784863265.7162867,10.255.255.254,10.255.255.254,36562,53,UDP,70,,0.043,4,280,92.29,6459.98,7,6.67,0,0
1784863265.731298,10.255.255.254,10.255.255.254,53,36562,UDP,166,,0.0,1,166,0.0,0.0,8,6.89,0,0
1784863265.7462564,10.255.255.254,10.255.255.254,53,36562,UDP,166,,0.015,2,332,133.7,22194.91,8,7.1,0,0
1784863265.7618318,10.255.255.254,10.255.255.254,53,36562,UDP,182,,0.031,3,514,98.25,16833.81,8,7.31,0,0
1784863265.77736,10.255.255.254,10.255.255.254,53,36562,UDP,182,,0.046,4,696,86.84,15110.07,8,7.52,0,0
1784863266.4900906,10.255.255.254,10.255.255.254,49945,53,UDP,74,,0.0,1,74,0.0,0.0,8,6.44,0,0
1784863266.5072682,10.255.255.254,10.255.255.254,49945,53,UDP,74,,0.017,2,148,116.43,8615.88,8,6.42,0,0
1784863266.5221553,10.255.255.254,10.255.255.254,49945,53,UDP,74,,0.032,3,222,93.56,6923.51,8,6.22,0,0
1784863266.5372393,10.255.255.254,10.255.255.254,49945,53,UDP,74,,0.047,4,296,84.84,6278.01,8,6.02,0,0
1784863266.5536463,10.255.255.254,10.255.255.254,53,49945,UDP,298,,0.0,1,298,0.0,0.0,9,6.02,0,0
1784863266.570271,10.255.255.254,10.255.255.254,53,49945,UDP,298,,0.017,2,596,120.3,35850.29,8,6.9,0,0
1784863266.5872242,10.255.255.254,10.255.255.254,53,49945,UDP,202,,0.034,3,798,89.34,23765.62,8,7.1,0,0
1784863266.6048524,10.255.255.254,10.255.255.254,53,49945,UDP,202,,0.051,4,1000,78.12,19528.92,8,7.3,0,0
1784863266.8210368,10.255.255.254,10.255.255.254,60943,53,UDP,70,,0.0,1,70,0.0,0.0,8,6.96,0,0
1784863266.8361661,10.255.255.254,10.255.255.254,60943,53,UDP,70,,0.015,2,140,132.19,9253.55,8,6.94,0,0
1784863266.8507805,10.255.255.254,10.255.255.254,60943,53,UDP,70,,0.03,3,210,100.86,7060.33,8,6.91,0,0
1784863266.8651488,10.255.255.254,10.255.255.254,60943,53,UDP,70,,0.044,4,280,90.68,6347.48,8,6.89,0,0
1784863266.880341,10.255.255.254,10.255.255.254,53,60943,UDP,182,,0.0,1,182,0.0,0.0,9,7.09,0,0
1784863266.895285,10.255.255.254,10.255.255.254,53,60943,UDP,182,,0.015,2,364,133.83,24357.87,9,7.28,0,0
1784863266.9113674,10.255.255.254,10.255.255.254,53,60943,UDP,166,,0.031,3,530,96.69,17082.25,9,7.46,0,0
1784863266.9266577,10.255.255.254,10.255.255.254,53,60943,UDP,166,,0.046,4,696,86.36,15027.0,9,7.65,0,0
1784863267.5884433,10.255.255.254,10.255.255.254,57955,53,UDP,74,,0.0,1,74,0.0,0.0,8,7.13,0,0
1784863267.6043277,10.255.255.254,10.255.255.254,57955,53,UDP,74,,0.016,2,148,125.91,9317.32,8,7.11,0,0
1784863267.6184938,10.255.255.254,10.255.255.254,57955,53,UDP,74,,0.03,3,222,99.83,7387.56,8,7.09,0,0
1784863267.63383,10.255.255.254,10.255.255.254,57955,53,UDP,74,,0.045,4,296,88.13,6521.72,8,7.06,0,0
1784863267.6489944,10.255.255.254,10.255.255.254,53,57955,UDP,202,,0.0,1,202,0.0,0.0,9,7.26,0,0
1784863267.6652849,10.255.255.254,10.255.255.254,53,57955,UDP,202,,0.016,2,404,122.77,24799.84,9,7.45,0,0
1784863267.6816921,10.255.255.254,10.255.255.254,53,57955,UDP,298,,0.033,3,702,91.75,21469.41,9,7.64,0,0
1784863267.6974595,10.255.255.254,10.255.255.254,53,57955,UDP,298,,0.048,4,1000,82.53,20633.44,9,7.83,0,0
1784863267.9061522,10.255.255.254,10.255.255.254,41115,53,UDP,70,,0.0,1,70,0.0,0.0,9,7.49,0,0
1784863267.9225318,10.255.255.254,10.255.255.254,41115,53,UDP,70,,0.016,2,140,122.1,8547.22,9,7.47,0,0
1784863267.938189,10.255.255.254,10.255.255.254,41115,53,UDP,70,,0.032,3,210,93.64,6554.97,9,7.44,0,0
1784863267.9538534,10.255.255.254,10.255.255.254,41115,53,UDP,70,,0.048,4,280,83.86,5869.88,9,7.42,0,0
1784863267.9693935,10.255.255.254,10.255.255.254,53,41115,UDP,166,,0.0,1,166,0.0,0.0,10,7.6,0,0
1784863267.9846926,10.255.255.254,10.255.255.254,53,41115,UDP,166,,0.015,2,332,130.73,21700.65,10,7.78,0,0
1784863268.000236,10.255.255.254,10.255.255.254,53,41115,UDP,182,,0.031,3,514,97.27,16665.29,10,7.96,0,0
1784863268.0162358,10.255.255.254,10.255.255.254,53,41115,UDP,182,,0.047,4,696,85.39,14858.35,10,8.14,0,0
1784863268.675171,10.255.255.254,10.255.255.254,34273,53,UDP,74,,0.0,1,74,0.0,0.0,8,7.32,0,0
1784863268.7436073,10.255.255.254,10.255.255.254,34273,53,UDP,74,,0.068,2,148,29.22,2162.59,8,7.21,0,0
1784863268.8026042,10.255.255.254,10.255.255.254,34273,53,UDP,74,,0.127,3,222,23.54,1742.09,8,7.11,0,0
1784863268.837296,10.255.255.254,10.255.255.254,34273,53,UDP,74,,0.162,4,296,24.67,1825.75,8,7.06,0,0
1784863268.8795998,10.255.255.254,10.255.255.254,53,34273,UDP,202,,0.0,1,202,0.0,0.0,9,7.21,0,0
1784863268.9136503,10.255.255.254,10.255.255.254,53,34273,UDP,202,,0.034,2,404,58.74,11864.74,9,7.38,0,0
1784863268.9445424,10.255.255.254,10.255.255.254,53,34273,UDP,298,,0.065,3,702,46.19,10809.55,9,7.54,0,0
1784863268.9713943,10.255.255.254,10.255.255.254,53,34273,UDP,298,,0.092,4,1000,43.58,10893.9,9,7.71,0,0
1784863269.0218453,10.255.255.254,10.255.255.254,36409,53,UDP,70,,0.0,1,70,0.0,0.0,9,7.63,0,0
1784863269.047474,10.255.255.254,10.255.255.254,36409,53,UDP,70,,0.026,2,140,78.04,5462.65,9,7.59,0,0
1784863269.069438,10.255.255.254,10.255.255.254,36409,53,UDP,70,,0.048,3,210,63.03,4412.45,9,7.55,0,0
1784863269.0890567,10.255.255.254,10.255.255.254,36409,53,UDP,70,,0.067,4,280,59.51,4165.96,9,7.52,0,0
1784863269.10911,10.255.255.254,10.255.255.254,53,36409,UDP,182,,0.0,1,182,0.0,0.0,10,7.7,0,0
1784863269.12937,10.255.255.254,10.255.255.254,53,36409,UDP,182,,0.02,2,364,98.72,17966.56,10,7.87,0,0
1784863269.1507816,10.255.255.254,10.255.255.254,53,36409,UDP,166,,0.042,3,530,71.99,12718.52,10,8.05,0,0
1784863269.1751666,10.255.255.254,10.255.255.254,53,36409,UDP,166,,0.066,4,696,60.55,10536.44,10,8.21,0,0
1784863269.769181,10.255.255.254,10.255.255.254,33410,53,UDP,74,,0.0,1,74,0.0,0.0,8,7.31,0,0
1784863269.7856963,10.255.255.254,10.255.255.254,33410,53,UDP,74,,0.017,2,148,121.1,8961.41,8,7.28,0,0
1784863269.801148,10.255.255.254,10.255.255.254,33410,53,UDP,74,,0.032,3,222,93.85,6944.68,8,7.26,0,0
1784863269.8164127,10.255.255.254,10.255.255.254,33410,53,UDP,74,,0.047,4,296,84.69,6266.98,8,7.23,0,0
1784863269.8327093,10.255.255.254,10.255.255.254,53,33410,UDP,202,,0.0,1,202,0.0,0.0,9,7.43,0,0
1784863269.8501146,10.255.255.254,10.255.255.254,53,33410,UDP,202,,0.017,2,404,114.91,23211.36,9,7.63,0,0
1784863269.8731413,10.255.255.254,10.255.255.254,53,33410,UDP,298,,0.04,3,702,74.2,17362.5,9,7.81,0,0
1784863269.9071836,10.255.255.254,10.255.255.254,53,33410,UDP,298,,0.074,4,1000,53.71,13427.44,9,7.97,0,0
1784863270.1341922,10.255.255.254,10.255.255.254,47473,53,UDP,70,,0.0,1,70,0.0,0.0,9,7.59,0,0
1784863270.1836238,10.255.255.254,10.255.255.254,47473,53,UDP,70,,0.049,2,140,40.46,2832.2,9,7.51,0,0
1784863270.2177424,10.255.255.254,10.255.255.254,47473,53,UDP,70,,0.084,3,210,35.91,2513.46,9,7.46,0,0
1784863270.2386599,10.255.255.254,10.255.255.254,47473,53,UDP,70,,0.104,4,280,38.29,2680.26,9,7.43,0,0
1784863270.2597322,10.255.255.254,10.255.255.254,53,47473,UDP,166,,0.0,1,166,0.0,0.0,10,7.6,0,0
1784863270.279832,10.255.255.254,10.255.255.254,53,47473,UDP,166,,0.02,2,332,99.5,16517.71,10,7.77,0,0
1784863270.2983077,10.255.255.254,10.255.255.254,53,47473,UDP,182,,0.039,3,514,77.77,13324.55,10,7.95,0,0
1784863270.320624,10.255.255.254,10.255.255.254,53,47473,UDP,182,,0.061,4,696,65.69,11430.1,10,8.12,0,0
1784863270.9812453,10.255.255.254,10.255.255.254,49771,53,UDP,74,,0.0,1,74,0.0,0.0,8,7.23,0,0
1784863271.0078723,10.255.255.254,10.255.255.254,49771,53,UDP,74,,0.027,2,148,75.11,5558.25,8,7.18,0,0
1784863271.037274,10.255.255.254,10.255.255.254,49771,53,UDP,74,,0.056,3,222,53.54,3962.26,8,7.14,0,0
1784863271.0706167,10.255.255.254,10.255.255.254,49771,53,UDP,74,,0.089,4,296,44.76,3312.02,8,7.08,0,0
1784863271.106383,10.255.255.254,10.255.255.254,53,49771,UDP,202,,0.0,1,202,0.0,0.0,9,7.25,0,0
1784863271.1278095,10.255.255.254,10.255.255.254,53,49771,UDP,202,,0.021,2,404,93.34,18855.21,9,7.43,0,0
1784863271.155497,10.255.255.254,10.255.255.254,53,49771,UDP,298,,0.049,3,702,61.08,14293.28,9,7.61,0,0
1784863271.1798215,10.255.255.254,10.255.255.254,53,49771,UDP,298,,0.073,4,1000,54.47,13616.85,9,7.78,0,0
1784863271.450254,10.255.255.254,10.255.255.254,49606,53,UDP,70,,0.0,1,70,0.0,0.0,9,7.35,0,0
1784863271.4918244,10.255.255.254,10.255.255.254,49606,53,UDP,70,,0.042,2,140,48.11,3367.78,9,7.29,0,0
1784863271.5223613,10.255.255.254,10.255.255.254,49606,53,UDP,70,,0.072,3,210,41.6,2912.33,9,7.25,0,0
1784863271.5461133,10.255.255.254,10.255.255.254,49606,53,UDP,70,,0.096,4,280,41.73,2920.95,9,7.21,0,0
1784863271.5794785,10.255.255.254,10.255.255.254,53,49606,UDP,166,,0.0,1,166,0.0,0.0,10,7.01,0,0
1784863271.6178727,10.255.255.254,10.255.255.254,53,49606,UDP,166,,0.038,2,332,52.09,8647.14,9,7.18,0,0
1784863271.6450965,10.255.255.254,10.255.255.254,53,49606,UDP,182,,0.066,3,514,45.72,7833.21,9,7.35,0,0
1784863271.661819,10.255.255.254,10.255.255.254,53,49606,UDP,182,,0.082,4,696,48.58,8452.71,9,7.53,0,0
1784863272.354364,10.255.255.254,10.255.255.254,59916,53,UDP,74,,0.0,1,74,0.0,0.0,8,6.8,0,0
1784863272.381787,10.255.255.254,10.255.255.254,59916,53,UDP,74,,0.027,2,148,72.93,5396.9,8,6.76,0,0
1784863272.420182,10.255.255.254,10.255.255.254,59916,53,UDP,74,,0.066,3,222,45.58,3372.93,8,6.71,0,0
1784863272.4510937,10.255.255.254,10.255.255.254,59916,53,UDP,74,,0.097,4,296,41.35,3060.07,8,6.66,0,0
1784863272.4783492,10.255.255.254,10.255.255.254,53,59916,UDP,202,,0.0,1,202,0.0,0.0,9,6.83,0,0
1784863272.5219126,10.255.255.254,10.255.255.254,53,59916,UDP,202,,0.044,2,404,45.91,9273.85,9,6.98,0,0
1784863272.5613697,10.255.255.254,10.255.255.254,53,59916,UDP,298,,0.083,3,702,36.14,8455.75,9,7.12,0,0
1784863272.5863445,10.255.255.254,10.255.255.254,53,59916,UDP,298,,0.108,4,1000,37.04,9259.66,9,7.29,0,0
1784863272.7649038,10.255.255.254,10.255.255.254,52859,53,UDP,70,,0.0,1,70,0.0,0.0,8,6.67,0,0
1784863272.8037488,10.255.255.254,10.255.255.254,52859,53,UDP,70,,0.039,2,140,51.49,3604.06,8,6.62,0,0
1784863272.8421254,10.255.255.254,10.255.255.254,52859,53,UDP,70,,0.077,3,210,38.85,2719.45,8,6.57,0,0
1784863272.8904982,10.255.255.254,10.255.255.254,52859,53,UDP,70,,0.126,4,280,31.85,2229.4,8,6.5,0,0
1784863272.9529934,10.255.255.254,10.255.255.254,53,52859,UDP,166,,0.0,1,166,0.0,0.0,9,6.62,0,0
1784863273.011337,10.255.255.254,10.255.255.254,53,52859,UDP,166,,0.058,2,332,34.28,5690.42,9,6.21,0,0
1784863273.0773687,10.255.255.254,10.255.255.254,53,52859,UDP,182,,0.124,3,514,24.12,4132.65,8,7.38,0,0
1784863273.1361678,10.255.255.254,10.255.255.254,53,52859,UDP,182,,0.183,4,696,21.84,3799.66,8,7.52,0,0
1784863273.4658284,10.255.255.254,10.255.255.254,37796,53,UDP,74,,0.0,1,74,0.0,0.0,8,6.98,0,0
1784863273.4832,10.255.255.254,10.255.255.254,37796,53,UDP,74,,0.017,2,148,115.13,8519.63,8,6.95,0,0
